User Id 	UBA id	GCA id
U_67768	UBA2005	GCA_002335325.1
U_67778	UBA2009	GCA_002335285.1
U_67779	UBA2010	GCA_002335265.1
U_67781	UBA2011	GCA_002335055.1
U_67783	UBA2013	GCA_002335045.1
U_67784	UBA2014	GCA_002335225.1
U_67785	UBA134	GCA_002499915.1
U_67787	UBA8764	None
U_67791	UBA2015	GCA_002335205.1
U_67797	UBA2018	GCA_002335175.1
U_67805	UBA2024	GCA_002333175.1
U_67808	UBA2026	GCA_002333435.1
U_67809	UBA8774	GCA_003486905.1
U_67810	UBA8775	GCA_003486925.1
U_67811	UBA8776	GCA_003486945.1
U_67815	UBA2027	GCA_002332825.1
U_67825	UBA2031	GCA_002333145.1
U_67831	UBA2037	GCA_002333405.1
U_67832	UBA8785	GCA_003516945.1
U_67833	UBA8786	GCA_003517005.1
U_67838	UBA2040	GCA_002332715.1
U_67842	UBA8791	GCA_003512815.1
U_67844	UBA2043	GCA_002333345.1
U_67846	UBA8792	GCA_003512805.1
U_67847	UBA2045	GCA_002333325.1
U_67849	UBA2047	GCA_002333285.1
U_67861	UBA8796	GCA_003514835.1
U_67863	UBA2057	GCA_002332605.1
U_67878	UBA2069	GCA_002332475.1
U_67880	UBA8800	None
U_67881	UBA2071	GCA_002332465.1
U_67882	UBA2072	GCA_002332515.1
U_67884	UBA2074	GCA_002331955.1
U_67886	UBA2075	GCA_002331365.1
U_67899	UBA8806	None
U_67903	UBA8810	GCA_003529065.1
U_67910	UBA2086	GCA_002331885.1
U_67923	UBA8820	None
U_67924	UBA8821	None
U_67932	UBA8827	None
U_67939	UBA2099	GCA_002331205.1
U_67942	UBA8833	GCA_003501305.1
U_67943	UBA8834	None
U_67955	UBA8846	GCA_003517525.1
U_67956	UBA8847	GCA_003518825.1
U_67957	UBA8848	None
U_67961	UBA8852	None
U_67966	UBA8857	GCA_003449815.1
U_67978	UBA8869	GCA_003512625.1
U_67979	UBA8870	None
U_67987	UBA2100	GCA_002331185.1
U_67993	UBA2106	GCA_002331125.1
U_67995	UBA2108	GCA_002331745.1
U_67998	UBA2110	GCA_002331465.1
U_68000	UBA2112	GCA_002331045.1
U_68005	UBA2116	GCA_002331025.1
U_68015	UBA2123	GCA_002331685.1
U_68016	UBA2124	GCA_002329155.1
U_68019	UBA2126	GCA_002329145.1
U_68026	UBA2133	GCA_002327725.1
U_68029	UBA2136	GCA_002328405.1
U_68034	UBA2140	GCA_002327665.1
U_68037	UBA2142	GCA_002328945.1
U_68040	UBA2144	GCA_002328295.1
U_68053	UBA2151	GCA_002328255.1
U_68056	UBA2154	GCA_002327625.1
U_68063	UBA2160	GCA_002328865.1
U_68068	UBA2162	GCA_002335405.1
U_68069	UBA2163	GCA_002327585.1
U_68073	UBA140	GCA_002501985.1
U_68077	UBA141	GCA_002495315.1
U_68079	UBA8894	None
U_68092	UBA2178	GCA_002328785.1
U_68093	UBA2179	GCA_002328755.1
U_68096	UBA2181	GCA_002328075.1
U_68101	UBA2185	GCA_002328725.1
U_68102	UBA2186	GCA_002327405.1
U_68103	UBA2187	GCA_002328705.1
U_68104	UBA2188	GCA_002327985.1
U_68106	UBA8898	GCA_003452155.1
U_68109	UBA8900	GCA_003501645.1
U_68111	UBA8901	GCA_003501845.1
U_68112	UBA2191	GCA_002328685.1
U_68114	UBA8902	None
U_68117	UBA2193	GCA_002327335.1
U_68118	UBA147	GCA_002496385.1
U_68137	UBA2208	GCA_002327885.1
U_68138	UBA2209	GCA_002327245.1
U_68142	UBA2213	GCA_002327225.1
U_68144	UBA2214	GCA_002327255.1
U_68147	UBA2217	GCA_002328495.1
U_68148	UBA8907	None
U_68152	UBA2220	GCA_002327745.1
U_68165	UBA2228	GCA_002348105.1
U_68170	UBA8911	GCA_003486785.1
U_68174	UBA2232	GCA_002348045.1
U_68181	UBA8921	GCA_003535395.1
U_68186	UBA2236	GCA_002347935.1
U_68190	UBA8924	GCA_003512365.1
U_68191	UBA8925	None
U_68194	UBA8927	GCA_003535425.1
U_68209	UBA2249	GCA_002347785.1
U_68222	UBA2261	GCA_002348155.1
U_68226	UBA2262	GCA_002347185.1
U_68230	UBA8936	GCA_003506795.1
U_68239	UBA2268	GCA_002347195.1
U_68240	UBA2269	GCA_002347425.1
U_68249	UBA8949	GCA_003451915.1
U_68250	UBA2270	GCA_002347745.1
U_68256	UBA2276	GCA_002347085.1
U_68261	UBA2280	GCA_002347685.1
U_68271	UBA2290	GCA_002345885.1
U_68277	UBA8951	None
U_68281	UBA2297	GCA_002345465.1
U_68283	UBA8955	GCA_003446975.1
U_68286	UBA8958	GCA_003451635.1
U_68288	UBA8960	GCA_003482695.1
U_68289	UBA2298	GCA_002345425.1
U_68291	UBA2300	GCA_002345605.1
U_68294	UBA2303	GCA_002345435.1
U_68296	UBA8961	GCA_003509855.1
U_68299	UBA2307	GCA_002345405.1
U_68306	UBA2310	GCA_002345755.1
U_68308	UBA8966	GCA_003482725.1
U_68309	UBA8967	GCA_003483765.1
U_68312	UBA8970	GCA_003456655.1
U_68329	UBA2322	GCA_002345145.1
U_68332	UBA2325	GCA_002345045.1
U_68338	UBA8981	GCA_003524725.1
U_68343	UBA2331	GCA_002344945.1
U_68348	UBA2336	GCA_002344845.1
U_68372	UBA2356	GCA_002344415.1
U_68378	UBA2358	GCA_002344155.1
U_68381	UBA2361	GCA_002344365.1
U_68388	UBA2367	GCA_002344525.1
U_68406	UBA8991	GCA_003507715.1
U_68413	UBA2391	GCA_002343825.1
U_68416	UBA2393	GCA_002343365.1
U_68417	UBA8993	None
U_68421	UBA8996	None
U_68427	UBA2399	GCA_002343285.1
U_68433	UBA8998	GCA_003535515.1
U_68442	UBA2410	GCA_002343685.1
U_68446	UBA2414	GCA_002343625.1
U_68459	UBA9003	None
U_68461	UBA2427	GCA_002342955.1
U_68471	UBA2431	GCA_002342995.1
U_68472	UBA2432	GCA_002342805.1
U_68474	UBA2434	GCA_002342795.1
U_68476	UBA2436	GCA_002342765.1
U_68478	UBA2438	GCA_002342715.1
U_68482	UBA2442	GCA_002342865.1
U_68483	UBA2443	GCA_002342845.1
U_68484	UBA2444	GCA_002342665.1
U_68488	UBA2448	GCA_002342585.1
U_68491	UBA2451	GCA_002342515.1
U_68492	UBA2452	GCA_002342485.1
U_68497	UBA2456	GCA_002342415.1
U_68499	UBA2458	GCA_002342385.1
U_68500	UBA2459	GCA_002342365.1
U_68501	UBA2460	GCA_002342345.1
U_68503	UBA2462	GCA_002342285.1
U_68511	UBA2469	GCA_002342175.1
U_68512	UBA9012	None
U_68513	UBA9013	None
U_68515	UBA9014	GCA_003518565.1
U_68520	UBA2475	GCA_002342065.1
U_68527	UBA2481	GCA_002341915.1
U_68533	UBA157	GCA_002497345.1
U_68540	UBA163	GCA_002496475.1
U_68541	UBA164	GCA_002499005.1
U_68543	UBA166	GCA_002508315.1
U_68544	UBA9017	None
U_68558	UBA2495	GCA_002341625.1
U_68560	UBA9022	GCA_003510655.1
U_68562	UBA2497	GCA_002341585.1
U_68577	UBA9029	GCA_003509425.1
U_68578	UBA9030	GCA_003503475.1
U_68580	UBA2507	GCA_002341405.1
U_68583	UBA2509	GCA_002341375.1
U_68584	UBA9032	GCA_003524485.1
U_68585	UBA2510	GCA_002341345.1
U_68593	UBA2515	GCA_002341245.1
U_68595	UBA169	GCA_002497685.1
U_68599	UBA2517	GCA_002341185.1
U_68607	UBA9040	GCA_003452475.1
U_68614	UBA2525	GCA_002341085.1
U_68615	UBA2526	GCA_002341065.1
U_68618	UBA172	GCA_002499285.1
U_68619	UBA9045	GCA_003447825.1
U_68620	UBA9046	GCA_003447875.1
U_68622	UBA9048	None
U_68629	UBA9051	None
U_68634	UBA9052	None
U_68637	UBA9055	GCA_003525805.1
U_68638	UBA9056	GCA_003523305.1
U_68642	UBA9057	None
U_68643	UBA9058	None
U_68644	UBA2539	GCA_002340935.1
U_68646	UBA2541	GCA_002340925.1
U_68650	UBA9060	GCA_003529625.1
U_68654	UBA2544	GCA_002340665.1
U_68656	UBA2546	GCA_002340895.1
U_68657	UBA9064	None
U_68664	UBA2551	GCA_002340565.1
U_68669	UBA9070	GCA_003541595.1
U_68670	UBA9071	GCA_003539255.1
U_68674	UBA2555	GCA_002340485.1
U_68676	UBA9073	GCA_003541655.1
U_68690	UBA9083	GCA_003484525.1
U_68695	UBA2565	GCA_002340265.1
U_68704	UBA2573	GCA_002339875.1
U_68711	UBA2579	GCA_002339465.1
U_68722	UBA2588	GCA_002339805.1
U_68728	UBA2592	GCA_002340095.1
U_68729	UBA9087	GCA_003491635.1
U_68741	UBA9097	GCA_003476125.1
U_68743	UBA9099	GCA_003476205.1
U_68745	UBA9101	GCA_003538415.1
U_68747	UBA9103	GCA_003538395.1
U_68750	UBA9106	GCA_003540735.1
U_68753	UBA9109	GCA_003540575.1
U_68755	UBA9111	GCA_003526545.1
U_68759	UBA9115	GCA_003526845.1
U_68763	UBA9119	GCA_003529345.1
U_68770	UBA9126	GCA_003531055.1
U_68771	UBA9127	GCA_003520565.1
U_68773	UBA9129	GCA_003531035.1
U_68778	UBA2594	GCA_002339355.1
U_68781	UBA2596	GCA_002340065.1
U_68790	UBA9137	None
U_68791	UBA9138	None
U_68807	UBA2614	GCA_002339205.1
U_68811	UBA9141	GCA_003450215.1
U_68812	UBA9142	GCA_003450615.1
U_68815	UBA9144	GCA_003450155.1
U_68819	UBA2621	GCA_002339545.1
U_68822	UBA2622	GCA_002339505.1
U_68825	UBA9147	GCA_003450595.1
U_68827	UBA2626	GCA_002359915.1
U_68828	UBA2627	GCA_002360075.1
U_68830	UBA2629	GCA_002359895.1
U_68836	UBA180	GCA_002505855.1
U_68850	UBA2642	GCA_002359695.1
U_68851	UBA9152	GCA_003452835.1
U_68860	UBA2650	GCA_002359975.1
U_68861	UBA2651	GCA_002359565.1
U_68869	UBA9158	GCA_003452855.1
U_68871	UBA184	GCA_002495185.1
U_68884	UBA2661	GCA_002359375.1
U_68888	UBA2665	GCA_002359295.1
U_68895	UBA9167	GCA_003505085.1
U_68900	UBA2671	GCA_002359185.1
U_68904	UBA9172	GCA_003487605.1
U_68907	UBA9173	GCA_003484345.1
U_68909	UBA2676	GCA_002354795.1
U_68913	UBA2679	GCA_002354735.1
U_68923	UBA2686	GCA_002354595.1
U_68929	UBA9180	None
U_68930	UBA2690	GCA_002354515.1
U_68932	UBA2692	GCA_002354495.1
U_68934	UBA9181	GCA_003488045.1
U_68938	UBA9182	GCA_003487925.1
U_68940	UBA2697	GCA_002354395.1
U_68942	UBA9184	GCA_003488085.1
U_68945	UBA9187	None
U_68946	UBA2699	GCA_002354345.1
U_68950	UBA9191	GCA_003507815.1
U_68951	UBA2700	GCA_002354335.1
U_68954	UBA2703	GCA_002354255.1
U_68956	UBA2704	GCA_002354235.1
U_68957	UBA2705	GCA_002354205.1
U_68962	UBA2707	GCA_002354175.1
U_68964	UBA9196	GCA_003507835.1
U_68966	UBA2710	GCA_002354115.1
U_68967	UBA9197	GCA_003507845.1
U_68968	UBA9198	GCA_003507935.1
U_68976	UBA2714	GCA_002354035.1
U_68983	UBA2721	GCA_002353895.1
U_68989	UBA2726	GCA_002353775.1
U_68995	UBA2731	GCA_002353755.1
U_68996	UBA2732	GCA_002353675.1
U_69000	UBA9205	GCA_003510085.1
U_69003	UBA2738	GCA_002353585.1
U_69006	UBA2741	GCA_002353475.1
U_69007	UBA2742	GCA_002353485.1
U_69012	UBA2747	GCA_002353365.1
U_69020	UBA9207	None
U_69021	UBA2754	GCA_002353295.1
U_69022	UBA2755	GCA_002353225.1
U_69024	UBA2757	GCA_002353215.1
U_69034	UBA2765	GCA_002352665.1
U_69036	UBA2767	GCA_002352635.1
U_69038	UBA2769	GCA_002352555.1
U_69041	UBA9210	None
U_69042	UBA2771	GCA_002352605.1
U_69043	UBA2772	GCA_002352545.1
U_69044	UBA2773	GCA_002352465.1
U_69058	UBA9217	GCA_003454665.1
U_69062	UBA9221	None
U_69065	UBA9224	GCA_003520005.1
U_69069	UBA2782	GCA_002352275.1
U_69071	UBA2784	GCA_002352285.1
U_69077	UBA2790	GCA_002352135.1
U_69078	UBA2791	GCA_002352105.1
U_69088	UBA9228	None
U_69089	UBA9229	None
U_69090	UBA2800	GCA_002351925.1
U_69102	UBA2809	GCA_002351725.1
U_69105	UBA2812	GCA_002351665.1
U_69108	UBA2814	GCA_002351655.1
U_69111	UBA2817	GCA_002351585.1
U_69123	UBA9234	GCA_003518685.1
U_69133	UBA2835	GCA_002351105.1
U_69134	UBA2836	GCA_002351065.1
U_69142	UBA2843	GCA_002350935.1
U_69146	UBA2847	GCA_002350875.1
U_69152	UBA2853	GCA_002350845.1
U_69156	UBA2857	GCA_002350705.1
U_69160	UBA189	GCA_002508985.1
U_69162	UBA2862	GCA_002350605.1
U_69166	UBA2866	GCA_002350545.1
U_69169	UBA2869	GCA_002350445.1
U_69171	UBA2870	GCA_002350455.1
U_69177	UBA9239	GCA_003518725.1
U_69179	UBA2876	GCA_002350325.1
U_69180	UBA2877	GCA_002350285.1
U_69183	UBA2880	GCA_002350265.1
U_69187	UBA2884	GCA_002349815.1
U_69195	UBA2891	GCA_002350125.1
U_69207	UBA2903	GCA_002349565.1
U_69223	UBA2916	GCA_002349905.1
U_69226	UBA9244	None
U_69229	UBA9245	None
U_69235	UBA2925	GCA_002349335.1
U_69238	UBA2927	GCA_002349325.1
U_69239	UBA2928	GCA_002349265.1
U_69243	UBA2931	GCA_002349185.1
U_69245	UBA2933	GCA_002349215.1
U_69247	UBA2935	GCA_002349145.1
U_69263	UBA9250	None
U_69269	UBA2952	GCA_002348605.1
U_69273	UBA2955	GCA_002348825.1
U_69282	UBA2960	GCA_002348465.1
U_69287	UBA9255	None
U_69299	UBA9258	GCA_003538475.1
U_69306	UBA200	GCA_002506005.1
U_69313	UBA2979	GCA_002348225.1
U_69314	UBA9260	GCA_003444455.1
U_69320	UBA9263	GCA_003444115.1
U_69322	UBA2983	GCA_002346745.1
U_69324	UBA9264	GCA_003444075.1
U_69326	UBA2986	GCA_002346675.1
U_69327	UBA2987	GCA_002346685.1
U_69330	UBA2990	GCA_002347025.1
U_69333	UBA9265	None
U_69334	UBA2993	GCA_002346585.1
U_69335	UBA2994	GCA_002346545.1
U_69336	UBA2995	GCA_002346535.1
U_69337	UBA2996	GCA_002346525.1
U_69351	UBA3003	GCA_002346955.1
U_69364	UBA9275	GCA_003545235.1
U_69366	UBA3015	GCA_002346835.1
U_69368	UBA3017	GCA_002346265.1
U_69373	UBA3020	GCA_002346825.1
U_69375	UBA3022	GCA_002346225.1
U_69376	UBA3023	GCA_002346755.1
U_69385	UBA3031	GCA_002367635.1
U_69390	UBA9281	GCA_003445255.1
U_69394	UBA3037	GCA_002367785.1
U_69396	UBA3038	GCA_002367775.1
U_69403	UBA3043	GCA_002367175.1
U_69409	UBA9285	GCA_003445295.1
U_69420	UBA3057	GCA_002366915.1
U_69427	UBA3063	GCA_002366885.1
U_69429	UBA3065	GCA_002367415.1
U_69434	UBA202	GCA_002502685.1
U_69437	UBA9290	GCA_003534005.1
U_69454	UBA3083	GCA_002366565.1
U_69460	UBA3088	GCA_002367275.1
U_69464	UBA9295	GCA_003533825.1
U_69465	UBA9296	GCA_003518125.1
U_69468	UBA9299	None
U_69469	UBA9300	GCA_003518245.1
U_69475	UBA9303	GCA_003524495.1
U_69477	UBA3095	GCA_002365915.1
U_69478	UBA3096	GCA_002365705.1
U_69479	UBA3097	GCA_002365695.1
U_69482	UBA3099	GCA_002365895.1
U_69486	UBA9306	GCA_003518265.1
U_69488	UBA9308	GCA_003518185.1
U_69495	UBA3102	GCA_002365865.1
U_69522	UBA3119	GCA_002365775.1
U_69526	UBA9322	GCA_003504075.1
U_69531	UBA3122	GCA_002365365.1
U_69537	UBA3124	GCA_002365315.1
U_69540	UBA3125	GCA_002365325.1
U_69545	UBA3127	GCA_002365235.1
U_69547	UBA3128	GCA_002365245.1
U_69548	UBA3129	GCA_002365255.1
U_69550	UBA3130	GCA_002365215.1
U_69557	UBA9340	None
U_69558	UBA3133	GCA_002364815.1
U_69561	UBA9343	GCA_003530595.1
U_69565	UBA3135	GCA_002364795.1
U_69570	UBA3137	GCA_002365145.1
U_69572	UBA3138	GCA_002364745.1
U_69575	UBA3141	GCA_002365095.1
U_69591	UBA3152	GCA_002364645.1
U_69592	UBA3153	GCA_002364635.1
U_69598	UBA3159	GCA_002364535.1
U_69607	UBA3164	GCA_002364455.1
U_69611	UBA9360	GCA_003476915.1
U_69616	UBA9363	GCA_003476325.1
U_69622	UBA3171	GCA_002364875.1
U_69626	UBA3173	GCA_002364315.1
U_69628	UBA3175	GCA_002364325.1
U_69629	UBA9369	GCA_003476245.1
U_69631	UBA3177	GCA_002364235.1
U_69637	UBA9373	GCA_003525685.1
U_69638	UBA9374	GCA_003538155.1
U_69640	UBA3181	GCA_002364165.1
U_69643	UBA3184	GCA_002364115.1
U_69644	UBA3185	GCA_002364135.1
U_69645	UBA3186	GCA_002364085.1
U_69650	UBA3188	GCA_002364045.1
U_69658	UBA9380	GCA_003487885.1
U_69660	UBA3195	GCA_002366485.1
U_69663	UBA3198	GCA_002363865.1
U_69674	UBA3206	GCA_002363705.1
U_69679	UBA3210	GCA_002363635.1
U_69680	UBA3211	GCA_002363625.1
U_69687	UBA3214	GCA_002363575.1
U_69689	UBA3216	GCA_002363195.1
U_69693	UBA3218	GCA_002363125.1
U_69696	UBA3219	GCA_002363115.1
U_69710	UBA9399	GCA_003543775.1
U_69717	UBA3230	GCA_002363465.1
U_69719	UBA3232	GCA_002362885.1
U_69720	UBA3233	GCA_002363455.1
U_69725	UBA3237	GCA_002363385.1
U_69731	UBA3243	GCA_002362805.1
U_69732	UBA9404	None
U_69733	UBA3244	GCA_002362755.1
U_69735	UBA3246	GCA_002363315.1
U_69740	UBA9406	GCA_003499735.1
U_69744	UBA9408	GCA_003510425.1
U_69745	UBA3252	GCA_002362715.1
U_69748	UBA9411	GCA_003489965.1
U_69751	UBA3254	GCA_002362735.1
U_69752	UBA3255	GCA_002362695.1
U_69753	UBA3256	GCA_002362655.1
U_69754	UBA3257	GCA_002363215.1
U_69756	UBA9412	None
U_69760	UBA3262	GCA_002362575.1
U_69762	UBA3264	GCA_002362535.1
U_69770	UBA3272	GCA_002362395.1
U_69774	UBA3276	GCA_002361835.1
U_69777	UBA3279	GCA_002361775.1
U_69778	UBA3280	GCA_002362175.1
U_69779	UBA9413	GCA_003497225.1
U_69781	UBA3282	GCA_002361735.1
U_69788	UBA9416	GCA_003489065.1
U_69792	UBA3287	GCA_002362155.1
U_69805	UBA3298	GCA_002362095.1
U_69811	UBA3303	GCA_002362065.1
U_69812	UBA3304	GCA_002361425.1
U_69813	UBA3305	GCA_002361405.1
U_69814	UBA3306	GCA_002361395.1
U_69815	UBA9423	GCA_003484785.1
U_69817	UBA9425	GCA_003543635.1
U_69824	UBA3307	GCA_002361365.1
U_69828	UBA3310	GCA_002361355.1
U_69830	UBA3312	GCA_002361315.1
U_69835	UBA3317	GCA_002361255.1
U_69838	UBA3320	GCA_002361175.1
U_69840	UBA3321	GCA_002361215.1
U_69843	UBA3323	GCA_002361935.1
U_69846	UBA3326	GCA_002361885.1
U_69852	UBA9435	GCA_003454895.1
U_69858	UBA9440	GCA_003453155.1
U_69863	UBA3334	GCA_002361015.1
U_69866	UBA9444	GCA_003453195.1
U_69868	UBA9446	None
U_69870	UBA3337	GCA_002360995.1
U_69875	UBA9447	GCA_003453885.1
U_69882	UBA9453	GCA_003451315.1
U_69883	UBA3343	GCA_002360855.1
U_69886	UBA3346	GCA_002360815.1
U_69887	UBA3347	GCA_002360845.1
U_69888	UBA3348	GCA_002360765.1
U_69891	UBA3351	GCA_002360735.1
U_69893	UBA3352	GCA_002360705.1
U_69899	UBA3353	GCA_002360695.1
U_69906	UBA9462	GCA_003445335.1
U_69910	UBA9463	None
U_69912	UBA3359	GCA_002360585.1
U_69915	UBA3361	GCA_002360535.1
U_69916	UBA3362	GCA_002360455.1
U_69927	UBA9468	GCA_003445365.1
U_69931	UBA3371	GCA_002360315.1
U_69935	UBA3374	GCA_002359135.1
U_69938	UBA3376	GCA_002359055.1
U_69943	UBA3380	GCA_002359015.1
U_69945	UBA3381	GCA_002358975.1
U_69946	UBA9475	GCA_003534045.1
U_69947	UBA3382	GCA_002358965.1
U_69962	UBA9483	GCA_003526655.1
U_69963	UBA9484	GCA_003529925.1
U_69975	UBA9496	GCA_003541795.1
U_69987	UBA9508	None
U_69994	UBA9515	None
U_69995	UBA9516	None
U_70000	UBA9517	GCA_003511205.1
U_70002	UBA9519	GCA_003510925.1
U_70003	UBA9520	None
U_70006	UBA3396	GCA_002358695.1
U_70012	UBA9523	GCA_003512085.1
U_70015	UBA9525	GCA_003513945.1
U_70020	UBA3402	GCA_002358555.1
U_70021	UBA3403	GCA_002358565.1
U_70030	UBA216	GCA_002495575.1
U_70034	UBA218	GCA_002499525.1
U_70037	UBA9532	None
U_70038	UBA3412	GCA_002358375.1
U_70040	UBA9534	None
U_70047	UBA3415	GCA_002358305.1
U_70048	UBA9539	GCA_003520625.1
U_70050	UBA3416	GCA_002358295.1
U_70053	UBA3419	GCA_002358235.1
U_70057	UBA3421	GCA_002358165.1
U_70059	UBA3423	GCA_002358225.1
U_70060	UBA9543	GCA_003476965.1
U_70066	UBA3428	GCA_002379005.1
U_70084	UBA9550	GCA_003491845.1
U_70086	UBA9552	None
U_70095	UBA9556	None
U_70098	UBA9558	GCA_003543815.1
U_70099	UBA3447	GCA_002378855.1
U_70100	UBA9559	None
U_70101	UBA9560	None
U_70107	UBA3451	GCA_002378845.1
U_70108	UBA9563	None
U_70120	UBA3454	GCA_002378365.1
U_70128	UBA9578	GCA_003519025.1
U_70133	UBA3457	GCA_002378305.1
U_70135	UBA9583	GCA_003536735.1
U_70137	UBA9584	GCA_003526045.1
U_70138	UBA3460	GCA_002378715.1
U_70143	UBA9586	GCA_003526055.1
U_70144	UBA9587	GCA_003526225.1
U_70145	UBA9588	GCA_003513405.1
U_70146	UBA9589	GCA_003536655.1
U_70150	UBA220	GCA_002501885.1
U_70154	UBA3468	GCA_002378165.1
U_70156	UBA3469	GCA_002378135.1
U_70158	UBA3470	GCA_002378125.1
U_70160	UBA9593	GCA_003444535.1
U_70170	UBA3475	GCA_002378465.1
U_70173	UBA3478	GCA_002381155.1
U_70177	UBA3480	GCA_002377945.1
U_70181	UBA9603	GCA_003448935.1
U_70182	UBA9604	GCA_003448295.1
U_70191	UBA3488	GCA_002377785.1
U_70192	UBA3489	GCA_002377775.1
U_70195	UBA9607	None
U_70210	UBA9613	GCA_003545055.1
U_70220	UBA3506	GCA_002377455.1
U_70222	UBA9617	GCA_003533725.1
U_70224	UBA3508	GCA_002377405.1
U_70225	UBA9619	GCA_003534255.1
U_70228	UBA3509	GCA_002377345.1
U_70243	UBA9632	GCA_003450745.1
U_70244	UBA9633	GCA_003451255.1
U_70246	UBA9635	None
U_70251	UBA9640	None
U_70254	UBA9643	GCA_003499425.1
U_70261	UBA9650	GCA_003518205.1
U_70262	UBA9651	GCA_003518215.1
U_70265	UBA9654	GCA_003445175.1
U_70276	UBA3520	GCA_002377165.1
U_70280	UBA9658	None
U_70281	UBA226	GCA_002505935.1
U_70290	UBA9660	GCA_003526585.1
U_70291	UBA3528	GCA_002377005.1
U_70306	UBA9665	None
U_70312	UBA3541	GCA_002376725.1
U_70315	UBA9668	None
U_70318	UBA3545	GCA_002376705.1
U_70319	UBA3546	GCA_002376545.1
U_70321	UBA3548	GCA_002376665.1
U_70328	UBA9671	GCA_003541475.1
U_70330	UBA3555	GCA_002376595.1
U_70333	UBA3558	GCA_002376205.1
U_70344	UBA232	GCA_002507275.1
U_70346	UBA3566	GCA_002376065.1
U_70347	UBA233	GCA_002507245.1
U_70350	UBA3569	GCA_002376455.1
U_70351	UBA234	GCA_002494625.1
U_70355	UBA3571	GCA_002375995.1
U_70359	UBA3575	GCA_002375925.1
U_70364	UBA3578	GCA_002375855.1
U_70369	UBA3583	GCA_002375815.1
U_70371	UBA9677	GCA_003541275.1
U_70372	UBA9678	GCA_003541135.1
U_70379	UBA3589	GCA_002375735.1
U_70382	UBA9681	GCA_003511625.1
U_70387	UBA9683	GCA_003511665.1
U_70396	UBA9687	GCA_003511705.1
U_70397	UBA3599	GCA_002375625.1
U_70401	UBA9690	GCA_003504395.1
U_70403	UBA3602	GCA_002375575.1
U_70413	UBA9694	GCA_003506495.1
U_70416	UBA9695	GCA_003504335.1
U_70418	UBA3611	GCA_002375495.1
U_70419	UBA3612	GCA_002375465.1
U_70422	UBA9698	GCA_003506455.1
U_70423	UBA3614	GCA_002375285.1
U_70424	UBA3615	GCA_002375405.1
U_70428	UBA9700	GCA_003449895.1
U_70434	UBA3620	GCA_002375205.1
U_70435	UBA3621	GCA_002375385.1
U_70438	UBA3623	GCA_002373715.1
U_70439	UBA3624	GCA_002373695.1
U_70441	UBA3625	GCA_002373385.1
U_70442	UBA3626	GCA_002373675.1
U_70445	UBA3628	GCA_002373655.1
U_70447	UBA3630	GCA_002373995.1
U_70448	UBA3631	GCA_002374055.1
U_70451	UBA3634	GCA_002373955.1
U_70453	UBA3636	GCA_002373635.1
U_70455	UBA9707	None
U_70457	UBA3638	GCA_002373595.1
U_70462	UBA3642	GCA_002373885.1
U_70465	UBA9711	None
U_70471	UBA3647	GCA_002373495.1
U_70474	UBA3649	GCA_002373325.1
U_70475	UBA9715	GCA_003452695.1
U_70478	UBA3650	GCA_002373815.1
U_70483	UBA3653	GCA_002373505.1
U_70486	UBA3654	GCA_002373275.1
U_70492	UBA9723	None
U_70506	UBA3667	GCA_002373115.1
U_70509	UBA9729	GCA_003521945.1
U_70515	UBA3671	GCA_002373415.1
U_70516	UBA3672	GCA_002373075.1
U_70524	UBA3678	GCA_002372935.1
U_70526	UBA3680	GCA_002372875.1
U_70529	UBA3683	GCA_002372885.1
U_70532	UBA3686	GCA_002371495.1
U_70537	UBA3691	GCA_002372175.1
U_70552	UBA9739	GCA_003448595.1
U_70558	UBA3705	GCA_002372735.1
U_70561	UBA9744	GCA_003488475.1
U_70562	UBA9745	GCA_003489665.1
U_70565	UBA9747	GCA_003489645.1
U_70568	UBA9749	GCA_003489625.1
U_70569	UBA3709	GCA_002372015.1
U_70576	UBA9755	None
U_70577	UBA9756	None
U_70593	UBA3723	GCA_002371895.1
U_70596	UBA3726	GCA_002372665.1
U_70599	UBA3729	GCA_002372615.1
U_70601	UBA3731	GCA_002372585.1
U_70603	UBA9760	None
U_70604	UBA3733	GCA_002379065.1
U_70605	UBA3734	GCA_002372575.1
U_70607	UBA3736	GCA_002371815.1
U_70612	UBA9763	None
U_70613	UBA3739	GCA_002372485.1
U_70623	UBA9771	None
U_70624	UBA9772	GCA_003484505.1
U_70631	UBA3747	GCA_002372395.1
U_70635	UBA3750	GCA_002371755.1
U_70638	UBA9775	GCA_003498125.1
U_70654	UBA3759	GCA_002371175.1
U_70656	UBA3761	GCA_002371135.1
U_70658	UBA3763	GCA_002372295.1
U_70661	UBA9785	None
U_70663	UBA9786	GCA_003518745.1
U_70666	UBA9787	None
U_70668	UBA3770	GCA_002371075.1
U_70669	UBA3771	GCA_002371055.1
U_70673	UBA9790	GCA_003520105.1
U_70679	UBA9793	GCA_003520115.1
U_70690	UBA9796	GCA_003520225.1
U_70696	UBA9798	None
U_70707	UBA3791	GCA_002368775.1
U_70708	UBA3792	GCA_002369195.1
U_70719	UBA3798	GCA_002368735.1
U_70726	UBA9813	None
U_70730	UBA3803	GCA_002369055.1
U_70733	UBA3805	GCA_002369115.1
U_70734	UBA3806	GCA_002369375.1
U_70745	UBA9818	None
U_70746	UBA9819	None
